,Fecha,PM10,PM2.5,SO2,NO2,O3
1176,2021-12-12,15.79166667,8.61666667,1.40416667,11.13333333,
1177,2021-12-11,18.47916667,9.8625,0.89583333,12.99583333,
1178,2021-12-10,23.40416667,12.77916667,0.65416667,14.1875,
1179,2021-12-09,25.55416667,13.7125,0.85,16.0,
1180,2021-12-08,23.2375,14.11666667,0.71666667,13.95,
1181,2021-12-07,25.2375,14.05416667,1.54166667,16.39166667,
1182,2021-12-06,20.82916667,10.77083333,0.675,14.8,
1183,2021-12-05,19.55416667,11.12916667,1.4125,13.09583333,
1184,2021-12-04,21.27083333,11.3875,1.9125,16.14166667,
1185,2021-12-03,18.76666667,9.60416667,1.25416667,17.175,
1186,2021-12-02,18.87083333,8.575,1.15,16.25416667,
1187,2021-12-01,10.84583333,5.225,1.05833333,13.14583333,
1188,2022-05-04,,,1.97083333,,11.55217391
1189,2022-05-03,,,1.04166667,,10.27916667
1190,2022-05-02,,,0.90416667,,7.3
1191,2022-05-01,,,0.13333333,,8.03333333
1192,2025-01-08,,,,17.25,
1193,2024-12-02,,,,34.05130435,
